audiopath,speaker_name,text,emotion,sensitivity
M041_happy_level_2_033.txt.wav,M041,His artistic accomplishments guaranteed him entry into any social gathering.,happy,2
W021_fear_level_3_009.txt.wav,W021,Destroy every file related to my audits.,fear,3
M013_sad_level_1_010.txt.wav,M013,There's no chance now of all of us getting away.,sad,1
W026_disgusted_level_3_043.txt.wav,W026,His superiors had also preached this saying it was the way for eternal honor.,disgusted,3
M022_happy_level_2_011.txt.wav,M022,That noise problem grows more annoying each day.,happy,2
M035_fear_level_2_029.txt.wav,M035,No price is too high when true love is at stake.,fear,2
W040_sad_level_3_022.txt.wav,W040,John cleans shellfish for a living.,sad,3
M009_disgusted_level_2_013.txt.wav,M009,If the farm is rented the rent must be paid.,disgusted,2
M034_fear_level_1_029.txt.wav,M034,No price is too high when true love is at stake.,fear,1
M032_sad_level_3_019.txt.wav,M032,It is one of the rare public ventures here on which nearly everyone is agreed.,sad,3
W015_surprised_level_1_023.txt.wav,W015,I'll have a scoop of that exotic purple and turquoise sherbet.,surprised,1
M039_happy_level_1_053.txt.wav,M039,It was not whatever tale was told by tails.,happy,1
W016_sad_level_3_027.txt.wav,W016,It was not whatever tale was told by tails.,sad,3
W011_disgusted_level_2_013.txt.wav,W011,Barb burned paper and leaves in a big bonfire.,disgusted,2
M007_contempt_level_3_015.txt.wav,M007,No one material is best for all situations.,contempt,3
W023_angry_level_1_025.txt.wav,W023,Right now may not be the best time for business mergers.,angry,1
W024_surprised_level_3_032.txt.wav,W024,Lighted windows glowed jewel bright through the downpour.,surprised,3
M024_contempt_level_3_025.txt.wav,M024,His superiors had also preached this saying it was the way for eternal honor.,contempt,3
W018_surprised_level_2_019.txt.wav,W018,But this doesn't detract from its merit as an interesting if not great film.,surprised,2
M026_disgusted_level_3_027.txt.wav,M026,The revolution now under way in materials handling makes this much easier.,disgusted,3
M013_surprised_level_2_006.txt.wav,M013,The patient and the surgeon are both recuperating from the lengthy operation.,surprised,2
M007_contempt_level_3_001.txt.wav,M007,She had your dark suit in greasy wash water all year.,contempt,3
W011_disgusted_level_2_007.txt.wav,W011,Don't do Charlie's dirty dishes.,disgusted,2
W015_contempt_level_1_008.txt.wav,W015,He stole a dime from a beggar.,contempt,1
M026_sad_level_1_027.txt.wav,M026,This was easy for us.,sad,1
W015_happy_level_2_014.txt.wav,W015,Are your grades higher or lower than Nancy's.,happy,2
M033_fear_level_3_008.txt.wav,M033,The high security prison was surrounded by barbed wire.,fear,3
M013_surprised_level_2_012.txt.wav,M013,I'd ride the subway but I haven't enough change.,surprised,2
W026_disgusted_level_3_057.txt.wav,W026,Will you tell me why.,disgusted,3
W040_sad_level_3_036.txt.wav,W040,It is one of the rare public ventures here on which nearly everyone is agreed.,sad,3
M022_happy_level_2_005.txt.wav,M022,The eastern coast is a place for pure pleasure and excitement.,happy,2
M009_disgusted_level_2_007.txt.wav,M009,Military personnel are expected to obey government orders.,disgusted,2
W037_surprised_level_3_039.txt.wav,W037,Todd placed top priority on getting his bike fixed.,surprised,3
M039_happy_level_1_047.txt.wav,M039,The plaintiff in school desegregation cases.,happy,1
M041_surprised_level_1_009.txt.wav,M041,The patient and the surgeon are both recuperating from the lengthy operation.,surprised,1
W024_sad_level_3_029.txt.wav,W024,Jeff thought you argued in favor of a centrifuge purchase.,sad,3
W015_sad_level_2_020.txt.wav,W015,No manufacturer has taken the initiative in pointing out the costs involved.,sad,2
M025_neutral_level_1_008.txt.wav,M025,Calcium makes bones and teeth strong.,neutral,1
M026_surprised_level_2_018.txt.wav,M026,Lighted windows glowed jewel bright through the downpour.,surprised,2
W037_happy_level_3_048.txt.wav,W037,His superiors had also preached this saying it was the way for eternal honor.,happy,3
M003_sad_level_2_004.txt.wav,M003,The prospect of cutting back spending is an unpleasant one for any governor.,sad,2
M041_happy_level_2_027.txt.wav,M041,Are your grades higher or lower than Nancy's.,happy,2
W033_surprised_level_1_022.txt.wav,W033,I'd ride the subway but I haven't enough change.,surprised,1
M013_sad_level_1_004.txt.wav,M013,The prospect of cutting back spending is an unpleasant one for any governor.,sad,1
W018_disgusted_level_3_026.txt.wav,W018,His superiors had also preached this saying it was the way for eternal honor.,disgusted,3
M007_angry_level_1_015.txt.wav,M007,Kindergarten children decorate their classrooms for all holidays.,angry,1
M040_angry_level_2_055.txt.wav,M040,No the man was not drunk he wondered how he got tied up with this stranger.,angry,2
W037_disgusted_level_2_012.txt.wav,W037,Basketball can be an entertaining sport.,disgusted,2
M033_angry_level_3_015.txt.wav,M033,Kindergarten children decorate their classrooms for all holidays.,angry,3
W040_fear_level_2_023.txt.wav,W040,That diagram makes sense only after much study.,fear,2
M022_disgusted_level_1_028.txt.wav,M022,She had your dark suit in greasy wash water all year.,disgusted,1
M031_happy_level_2_030.txt.wav,M031,The revolution now under way in materials handling makes this much easier.,happy,2
M035_surprised_level_2_007.txt.wav,M035,He ate four extra eggs for breakfast.,surprised,2
M026_surprised_level_2_030.txt.wav,M026,The revolution now under way in materials handling makes this much easier.,surprised,2
M025_neutral_level_1_020.txt.wav,M025,Destroy every file related to my audits.,neutral,1
M035_angry_level_1_003.txt.wav,M035,Will you tell me why.,angry,1
W015_sad_level_2_008.txt.wav,W015,There would still be plenty of moments of regret and sadness and guilty relief.,sad,2
W024_neutral_level_1_015.txt.wav,W024,Catastrophic economic cutbacks neglect the poor.,neutral,1
M013_disgusted_level_3_011.txt.wav,M013,December and January are nice months to spend in Miami.,disgusted,3
W018_happy_level_2_022.txt.wav,W018,One even gave my little dog a biscuit.,happy,2
W011_surprised_level_3_004.txt.wav,W011,The carpet cleaners shampooed our oriental rug.,surprised,3
W024_disgusted_level_2_025.txt.wav,W024,December and January are nice months to spend in Miami.,disgusted,2
M003_happy_level_2_026.txt.wav,M003,His superiors had also preached this saying it was the way for eternal honor.,happy,2
W028_angry_level_3_039.txt.wav,W028,Then he would realize they were really things that only he himself could think.,angry,3
M007_sad_level_3_006.txt.wav,M007,Why else would Danny allow others to go.,sad,3
M009_fear_level_1_028.txt.wav,M009,No the man was not drunk he wondered how he got tied up with this stranger.,fear,1
W011_sad_level_3_022.txt.wav,W011,One even gave my little dog a biscuit.,sad,3
M019_contempt_level_3_005.txt.wav,M019,This was easy for us.,contempt,3
M034_neutral_level_1_002.txt.wav,M034,Don't ask me to carry an oily rag like that.,neutral,1
M013_contempt_level_3_025.txt.wav,M013,His superiors had also preached this saying it was the way for eternal honor.,contempt,3
M042_happy_level_3_058.txt.wav,M042,The revolution now under way in materials handling makes this much easier.,happy,3
M019_angry_level_1_016.txt.wav,M019,But in this one section we welcomed auditors.,angry,1
M030_contempt_level_3_015.txt.wav,M030,No one material is best for all situations.,contempt,3
M031_happy_level_2_018.txt.wav,M031,He would not carry a brief case.,happy,2
M009_surprised_level_3_004.txt.wav,M009,The carpet cleaners shampooed our oriental rug.,surprised,3
M040_neutral_level_1_057.txt.wav,M040,The eastern coast is a place for pure pleasure and excitement.,neutral,1
W033_contempt_level_2_001.txt.wav,W033,She had your dark suit in greasy wash water all year.,contempt,2
W036_contempt_level_1_010.txt.wav,W036,It's illegal to postdate a check.,contempt,1
M024_contempt_level_3_019.txt.wav,M024,She sprang up and went swiftly to the bedroom.,contempt,3
W015_contempt_level_1_020.txt.wav,W015,Todd placed top priority on getting his bike fixed.,contempt,1
W018_surprised_level_2_025.txt.wav,W018,The plaintiff in school desegregation cases.,surprised,2
M033_fear_level_3_020.txt.wav,M033,We will achieve a more vivid sense of what it is by realizing what it is not.,fear,3
M041_contempt_level_3_049.txt.wav,M041,His superiors had also preached this saying it was the way for eternal honor.,contempt,3
M041_fear_level_3_057.txt.wav,M041,No price is too high when true love is at stake.,fear,3
M035_fear_level_2_015.txt.wav,M035,Will Robin wear a yellow lily.,fear,2
M035_disgusted_level_3_004.txt.wav,M035,Please take this dirty table cloth to the cleaners for me.,disgusted,3
W011_angry_level_1_027.txt.wav,W011,No the man was not drunk he wondered how he got tied up with this stranger.,angry,1
M034_fear_level_1_015.txt.wav,M034,Will Robin wear a yellow lily.,fear,1
W038_fear_level_1_023.txt.wav,W038,That diagram makes sense only after much study.,fear,1
M032_sad_level_3_025.txt.wav,M032,The plaintiff in school desegregation cases.,sad,3
W024_sad_level_3_001.txt.wav,W024,She had your dark suit in greasy wash water all year.,sad,3
M041_surprised_level_1_021.txt.wav,M041,The viewpoint overlooked the ocean.,surprised,1
M035_fear_level_2_001.txt.wav,M035,She had your dark suit in greasy wash water all year.,fear,2
W025_angry_level_3_033.txt.wav,W025,In many of his poems death comes by train a strongly evocative visual image.,angry,3
M035_disgusted_level_3_010.txt.wav,M035,Military personnel are expected to obey government orders.,disgusted,3
M034_fear_level_1_001.txt.wav,M034,She had your dark suit in greasy wash water all year.,fear,1
W038_fear_level_1_037.txt.wav,W038,One looked down on a sea of leaves a breaking wave of flower.,fear,1
W024_sad_level_3_015.txt.wav,W024,She drank greedily and murmured thank you as he lowered her head.,sad,3
W033_contempt_level_2_015.txt.wav,W033,Withdraw only as much money as you need.,contempt,2
M012_angry_level_3_022.txt.wav,M012,One even gave my little dog a biscuit.,angry,3
W015_happy_level_2_028.txt.wav,W015,No the man was not drunk he wondered how he got tied up with this stranger.,happy,2
M026_angry_level_1_022.txt.wav,M026,I'll have a scoop of that exotic purple and turquoise sherbet.,angry,1
W009_angry_level_3_026.txt.wav,W009,It was not whatever tale was told by tails.,angry,3
M007_sad_level_3_012.txt.wav,M007,They enjoy it when I audition.,sad,3
M007_angry_level_1_029.txt.wav,M007,The revolution now under way in materials handling makes this much easier.,angry,1
M035_sad_level_3_008.txt.wav,M035,There would still be plenty of moments of regret and sadness and guilty relief.,sad,3
M033_angry_level_3_029.txt.wav,M033,The revolution now under way in materials handling makes this much easier.,angry,3
M022_disgusted_level_1_014.txt.wav,M022,Laboratory astrophysics.,disgusted,1
W028_contempt_level_1_028.txt.wav,W028,Mosquitoes exist in warm humid climates.,contempt,1
M019_contempt_level_3_011.txt.wav,M019,The big dog loved to chew on the old rag doll.,contempt,3
M034_neutral_level_1_016.txt.wav,M034,No return address whatsoever.,neutral,1
M019_angry_level_1_002.txt.wav,M019,Don't ask me to carry an oily rag like that.,angry,1
M009_surprised_level_3_010.txt.wav,M009,I took her word for it but is she really going with you.,surprised,3
M030_contempt_level_3_001.txt.wav,M030,She had your dark suit in greasy wash water all year.,contempt,3
M026_surprised_level_2_024.txt.wav,M026,Land based radar would help with this task.,surprised,2
W024_neutral_level_1_001.txt.wav,W024,She had your dark suit in greasy wash water all year.,neutral,1
M035_angry_level_1_017.txt.wav,M035,Lot of people will roam the streets in costumes and masks and having a ball.,angry,1
M025_neutral_level_1_034.txt.wav,M025,Land based radar would help with this task.,neutral,1
M031_sad_level_2_022.txt.wav,M031,One even gave my little dog a biscuit.,sad,2
M013_disgusted_level_3_005.txt.wav,M013,Will Robin wear a yellow lily.,disgusted,3
W011_surprised_level_3_010.txt.wav,W011,I took her word for it but is she really going with you.,surprised,3
W024_disgusted_level_2_031.txt.wav,W024,If the farm is rented the rent must be paid.,disgusted,2
W019_happy_level_1_017.txt.wav,W019,His artistic accomplishments guaranteed him entry into any social gathering.,happy,1
M007_surprised_level_3_030.txt.wav,M007,The revolution now under way in materials handling makes this much easier.,surprised,3
M037_neutral_level_1_070.txt.wav,M037,His superiors had also preached this saying it was the way for eternal honor.,neutral,1
M032_disgusted_level_2_011.txt.wav,M032,Basketball can be an entertaining sport.,disgusted,2
W036_surprised_level_1_045.txt.wav,W036,His superiors had also preached this saying it was the way for eternal honor.,surprised,1
M041_angry_level_1_048.txt.wav,M041,The plaintiff in school desegregation cases.,angry,1
W026_contempt_level_3_044.txt.wav,W026,The plaintiff in school desegregation cases.,contempt,3
W035_happy_level_1_002.txt.wav,W035,Don't ask me to carry an oily rag like that.,happy,1
M028_surprised_level_2_004.txt.wav,M028,The carpet cleaners shampooed our oriental rug.,surprised,2
M042_disgusted_level_3_004.txt.wav,M042,Don't do Charlie's dirty dishes.,disgusted,3
M022_fear_level_3_015.txt.wav,M022,Will Robin wear a yellow lily.,fear,3
M039_sad_level_1_037.txt.wav,M039,No manufacturer has taken the initiative in pointing out the costs involved.,sad,1
M011_happy_level_1_026.txt.wav,M011,His superiors had also preached this saying it was the way for eternal honor.,happy,1
M025_happy_level_3_026.txt.wav,M025,His superiors had also preached this saying it was the way for eternal honor.,happy,3
